SITE_ID,SITE_NAME,AREA_NAME_SUB_DISTRICT,X_LONGITUDE,Y_LATITUDE,CITY_OR_DATI_II,AREA,BRANCH,PROVINCE,REGION,SITE_OWNERSHIP,TOWER_OWNERSHIP,COLOCATION_Y_OR_N,SITE_TYPE_GF_OR_RT_OR_MICROCELL_OR_INDOOR,HEIGHT_EXISTING_BUILDING_M,HEIGHT_TOWER_M,BTS_COVERAGE_TYPE_MACRO_OR_MICRO_OR_IBS
21PBU0002,TEMPAYUNG_LS,KOTAWARINGIN LAMA,111.30703,-2.44875,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,LSP,LSP,Y,GF,0,52,MACRO
21PBU0003,BABUAL_EP,KOTAWARINGIN LAMA,111.3171,-2.5855,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,EMA,EMA,Y,GF,0,120,MACRO
21PBU0004,DESPOT_PL,KOTAWARINGIN LAMA,111.33551,-2.4401,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,PROTELINDO,PROTELINDO,Y,GF,0,72,MACRO
21PBU0005,KTWR_HULU_MT,KOTAWARINGIN LAMA,111.37371,-2.39011,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,DMT,DMT,Y,GF,,72,MACRO
21PBU0006,KOTAWARINGIN_LAMA_MT,KOTAWARINGIN LAMA,111.43591,-2.48189,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,DMT,DMT,Y,GF,,70,MACRO
21PBU0007,DESA_TANJUNG_PUTRI_MT,ARUT SELATAN,111.45255,-2.87564,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,DMT,DMT,Y,GF,,62,MACRO
21PBU0008,NT_SEBUAI_GH,KUMAI,111.48264,-2.93756,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,GIHON,GIHON,Y,GF,,40,MACRO
21PBU0009,NT_KERAYA_GH,KUMAI,111.53996,-2.9976,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,GIHON,GIHON,Y,GF,,40,MACRO
21PBU0010,KUMPAI_BATU_EP,ARUT SELATAN,111.55736,-2.74166,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,EMA,EMA,Y,GF,0,72,MACRO
21PBU0011,TELUK_BOGAM_PL,KUMAI,111.5656,-3.00194,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,PROTELINDO,PROTELINDO,Y,GF,0,90,MACRO
21PBU0012,KUBU_KUMAI_PL,ARUT SELATAN,111.57887,-2.78337,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,PROTELINDO,PROTELINDO,Y,GF,,56,MACRO
21PBU0014,SIDOREJO_PBU_MT,ARUT SELATAN,111.6133,-2.70234,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,DMT,DMT,Y,GF,,70,MACRO
21PBU0015,PASIR_PANJANG1_CM,ARUT SELATAN,111.6173,-2.74994,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,CMI,CMI,Y,GF,0,42,MACRO
21PBU0016,SEROJA_PBU_EP,ARUT SELATAN,111.6214,-2.68299,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,EMA,EMA,Y,GF,0,52,MACRO
21PBU0017,KUMAI_HULU_MT,ARUT SELATAN,111.62184,-2.69635,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,DMT,DMT,Y,GF,,42,MACRO
21PBU0018,NEWPKLBUN_TB,ARUT SELATAN,111.62235,-2.69278,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,TBG,TBG,Y,GF,0,42,MACRO
21PBU0019,SEROJAMENDAWAI_MT,ARUT SELATAN,111.6256,-2.68561,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,DMT,DMT,Y,GF,,42,MACRO
21PBU0020,KASAN_REJO_CM,ARUT SELATAN,111.62709,-2.69513,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,CMI,CMI,Y,GF,0,42,MACRO
21PBU0021,JLAM_RAFIFI_MT,ARUT SELATAN,111.6279,-2.72558,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,DMT,DMT,Y,GF,,52,MACRO
21PBU0022,PANGKALANBUNCENTRUM_MT,ARUT SELATAN,111.62884,-2.68787,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,DMT,DMT,Y,GF,,80,MACRO
21PBU0023,NEWSEBAMBAN_TB,ARUT SELATAN,111.63077,-2.70114,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,TBG,TBG,Y,GF,0,42,MACRO
21PBU0024,PANGKALAN_BUN3_TB,ARUT SELATAN,111.632,-2.6933,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,TBG,TBG,Y,GF,0,42,MACRO
21PBU0025,JLMERPATI_PBU_MT,ARUT SELATAN,111.6323,-2.68615,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,DMT,DMT,Y,GF,,32,MACRO
21PBU0026,RUNGAU_RAYA_MT,ARUT SELATAN,111.63255,-2.70565,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,DMT,DMT,Y,GF,,40,MACRO
21PBU0027,PANGKALAN_BUN_MT,ARUT SELATAN,111.63396,-2.67859,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,DMT,DMT,Y,GF,,55,MACRO
21PBU0028,SULUNG_EP,ARUT SELATAN,111.63467,-2.34703,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,EMA,EMA,Y,GF,0,72,MACRO
21PBU0029,SAMARI_ARUT_MT,ARUT SELATAN,111.63585,-2.70726,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,DMT,DMT,Y,GF,,36,MACRO
21PBU0030,ARUT_SELATAN_TB,ARUT SELATAN,111.63616,-2.67241,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,TBG,TBG,Y,RT,8,25,MACRO
21PBU0031,DELIMA_PBU_MT,ARUT SELATAN,111.63735,-2.69839,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,DMT,DMT,Y,GF,,36,MACRO
21PBU0032,PINANG_MERAH_PBU_TB,ARUT SELATAN,111.63792,-2.73497,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,TBG,TBG,Y,GF,0,36,MACRO
21PBU0033,PANKALAN_BUN_INFILL_PL,ARUT SELATAN,111.64039,-2.6821,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,PROTELINDO,PROTELINDO,Y,GF,0,36,MACRO
21PBU0034,ACHMAD_BADIR_CM,ARUT SELATAN,111.64113,-2.68742,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,CMI,CMI,Y,GF,0,42,MACRO
21PBU0035,CEMARA_PERMAI_PL,ARUT SELATAN,111.64236,-2.71971,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,PROTELINDO,PROTELINDO,Y,GF,0,30,MACRO
21PBU0036,JALAN_DAHLIA_EP,ARUT SELATAN,111.64243,-2.70062,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,EMA,EMA,Y,GF,0,50,MACRO
21PBU0037,JLPEMUDA_PBU_MT,ARUT SELATAN,111.64355,-2.70913,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,DMT,DMT,Y,GF,,30,MACRO
21PBU0038,ISKANDAR_PBU_MT,ARUT SELATAN,111.64375,-2.70573,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,DMT,DMT,Y,GF,,32,MACRO
21PBU0039,MI_MAIDBADIR_MT,ARUT SELATAN,111.6438,-2.69108,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,DMT,DMT,Y,GF,,25,MICRO
21PBU0040,PASIR_PANJANG2_PL,ARUT SELATAN,111.6444,-2.71576,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,PROTELINDO,PROTELINDO,Y,GF,0,40,MACRO
21PBU0041,NATAIARAHAN_CM,ARUT SELATAN,111.64516,-2.67454,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,CMI,CMI,Y,GF,0,42,MACRO
21PBU0042,MAID_BADIR_MT,ARUT SELATAN,111.64573,-2.68441,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,DMT,DMT,Y,GF,,42.5,MACRO
21PBU0043,MADUREJO_MT,ARUT SELATAN,111.64674,-2.69471,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,DMT,DMT,Y,GF,,42,MACRO
21PBU0044,NEWSITEPANGKALANBUN1_TB,ARUT SELATAN,111.64751,-2.66998,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,TBG,TBG,Y,GF,0,30,MACRO
21PBU0045,MADUREJO_PANGKALAN_BUN_PL,ARUT SELATAN,111.6499,-2.7139,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,PROTELINDO,PROTELINDO,Y,GF,0,41,MACRO
21PBU0046,BARU_PBU_PL,ARUT SELATAN,111.64999,-2.66658,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,PROTELINDO,PROTELINDO,Y,GF,0,33,MACRO
21PBU0047,MADUREJO_PBU_TB,ARUT SELATAN,111.65048,-2.70427,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,TBG,TBG,Y,GF,0,42,MACRO
21PBU0048,NANGA_MUA_PBU_PL,ARUT SELATAN,111.65106,-2.6855,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,PROTELINDO,PROTELINDO,Y,GF,0,36,MACRO
21PBU0049,PAMBULINAN_PL,ARUT SELATAN,111.65237,-2.67592,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,PROTELINDO,PROTELINDO,Y,GF,0,36,MACRO
21PBU0051,PASIR_PANJANG_PBU_PBU2_PL,ARUT SELATAN,111.65496,-2.72865,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,PROTELINDO,PROTELINDO,Y,GF,0,55,MACRO
21PBU0052,PASIR_PANJANG_PBU_PBU1_PL,ARUT SELATAN,111.6597,-2.65646,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,PROTELINDO,PROTELINDO,Y,GF,0,50,MACRO
21PBU0053,ARU_CM,ARUT SELATAN,111.66045,-2.66695,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,CMI,CMI,Y,GF,0,37,MACRO
21PBU0054,PELINGKAU_EP,ARUT SELATAN,111.66648,-2.66911,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,EMA,EMA,Y,GF,0,52,MACRO
21PBU0055,BATU_BELAMAAN_MT,KUMAI,111.66772,-2.73455,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,DMT,DMT,Y,GF,,42,MACRO
21PBU0057,UMPANG_PL,ARUT SELATAN,111.67989,-2.50122,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,PROTELINDO,PROTELINDO,Y,GF,0,70,MACRO
21PBU0058,AMIN_JAYA_MT,ARUT SELATAN,111.68649,-2.66904,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,DMT,DMT,Y,GF,,42,MACRO
21PBU0059,MEDANGSARI_MT,ARUT SELATAN,111.689,-2.49815,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,DMT,DMT,Y,GF,,72,MACRO
21PBU0060,POROS_KUMAI_PBU_TB,KUMAI,111.6921,-2.74764,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,TBG,TBG,Y,GF,0,42,MACRO
21PBU0061,PANTAI_KUBU_MT,KUMAI,111.6956,-2.8589,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,DMT,DMT,Y,GF,,72,MACRO
21PBU0062,KUMAIKAPITAN_MT,KUMAI,111.70064,-2.75515,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,DMT,DMT,Y,GF,,42,MACRO
21PBU0063,BUNDARAN_PANGKALAN_LIMA_MT,ARUT SELATAN,111.70288,-2.64428,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,DMT,DMT,Y,GF,,72,MACRO
21PBU0064,PELABUHAN_KUMAI_EP,KUMAI,111.70688,-2.75497,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,EMA,EMA,Y,GF,0,70,MACRO
21PBU0066,NATAI_RAYA_PBU_MT,ARUT SELATAN,111.71114,-2.67071,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,DMT,DMT,Y,GF,,52,MACRO
21PBU0067,SUNGAI_TENDANG1_MT,KUMAI,111.71131,-2.72606,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,DMT,DMT,Y,GF,,42,MACRO
21PBU0068,SUNGAI_TENDANG_MT,KUMAI,111.71561,-2.73206,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,DMT,DMT,Y,GF,,42,MACRO
21PBU0069,PELABUHANKUMAI_TB,KUMAI,111.71652,-2.71718,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,TBG,TBG,Y,GF,0,42,MACRO
21PBU0070,KUMAI_HILIR_CM,KUMAI,111.71756,-2.7435,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,CMI,CMI,Y,GF,0,42,MACRO
21PBU0071,SUNGAIKAPITAN_PBU_MT,KUMAI,111.71819,-2.74788,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,DMT,DMT,Y,GF,,42,MACRO
21PBU0072,PURBASARI_ST,PANGKALAN LADA,111.71992,-2.60385,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,STP,STP,Y,GF,0,52,MACRO
21PBU0073,CANDI_CM,KUMAI,111.72195,-2.73468,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,CMI,CMI,Y,GF,0,42,MACRO
21PBU0074,PELKUMAI_TB,KUMAI,111.7234,-2.74505,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,TBG,TBG,Y,RT,7,25,MACRO
21PBU0075,DESA_JKNKIS_MT,PANGKALAN LADA,111.72571,-2.46077,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,DMT,DMT,Y,GF,,52,MACRO
21PBU0076,PELABUHAN_KUMAI2_TB,KUMAI,111.72685,-2.7381,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,TBG,TBG,Y,RT,6.4,25,MACRO
21PBU0077,MARUNDAU_PL,KUMAI,111.72949,-2.73403,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,PROTELINDO,PROTELINDO,Y,GF,0,40,MACRO
21PBU0078,PUNDUSENJAYA_EP,PANGKALAN LADA,111.73144,-2.49355,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,EMA,EMA,Y,GF,0,70,MACRO
21PBU0079,PANGKALAN_LADA_PL,PANGKALAN LADA,111.73296,-2.59918,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,PROTELINDO,PROTELINDO,Y,GF,0,50,MACRO
21PBU0080,SUMBER_AGUNG_PBU_PL,PANGKALAN LADA,111.73533,-2.5817,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,PROTELINDO,PROTELINDO,Y,GF,0,50,MACRO
21PBU0081,SUNGAI_MELAWEN_MT,PANGKALAN LADA,111.74165,-2.53121,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,DMT,DMT,Y,GF,,52,MACRO
21PBU0082,SP5_S_RANGIT_PL,PANGKALAN LADA,111.745,-2.56075,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,PROTELINDO,PROTELINDO,Y,GF,0,70,MACRO
21PBU0083,BUMI_HARJO_MT,KUMAI,111.74622,-2.62136,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,DMT,DMT,Y,GF,,72,MACRO
21PBU0084,KUMAI_SEBERANG_MT,KUMAI,111.74809,-2.76668,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,DMT,DMT,Y,GF,,72,MACRO
21PBU0085,SUNGAI_RANGIT_PBU_ST,PANGKALAN LADA,111.75445,-2.58763,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,STP,STP,Y,GF,0,52,MACRO
21PBU0086,SEI_MELAWEN_PL,PANGKALAN LADA,111.75669,-2.56403,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,PROTELINDO,PROTELINDO,Y,GF,0,70,MACRO
21PBU0087,PANGKALAN_SATU_CM,KUMAI,111.75719,-2.64307,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,CMI,CMI,Y,GF,0,42,MACRO
21PBU0088,PANDU_SANJAYA_MT,PANGKALAN LADA,111.76283,-2.47703,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,DMT,DMT,Y,GF,,42,MACRO
21PBU0089,LADA_JAYA_MT,PANGKALAN LADA,111.77564,-2.51313,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,DMT,DMT,Y,GF,,52,MACRO
21PBU0090,PANDU_SANJAYA_PBU_PL,PANGKALAN LADA,111.78046,-2.46911,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,PROTELINDO,PROTELINDO,Y,GF,0,71,MACRO
21PBU0091,ASTRA_AGRO_PBU_PL,PANGKALAN LADA,111.78563,-2.42197,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,PROTELINDO,PROTELINDO,Y,GF,0,70,MACRO
21PBU0092,PANGKALAN_DEWA_PBU_PL,PANGKALAN LADA,111.83384,-2.48824,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,PROTELINDO,PROTELINDO,Y,GF,0,70,MACRO
21PBU0093,PANGKALAN_TIGA_PL,PANGKALAN LADA,111.83606,-2.4515,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,PROTELINDO,PROTELINDO,Y,GF,0,72,MACRO
21PBU0094,CAMPPELITA_PTKORINDO_TB,ARUT UTARA,111.84216,-2.23254,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,TBG,TBG,Y,GF,0,72,MACRO
21PBU0095,SUNGAI_KUNING_TB,PANGKALAN BANTENG,111.86824,-2.37442,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,TBG,TBG,Y,GF,0,72,MACRO
21PBU0096,DESA_DUA_PIR_TB,PANGKALAN BANTENG,111.87113,-2.40203,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,TBG,TBG,Y,GF,0,72,MACRO
21PBU0097,PKLBANTENG_AMIN_PL,PANGKALAN BANTENG,111.87455,-2.5332,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,PROTELINDO,PROTELINDO,Y,GF,0,70,MACRO
21PBU0098,PKL_BANTENG_CM,PANGKALAN BANTENG,111.87677,-2.49305,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,CMI,CMI,Y,GF,0,62,MACRO
21PBU0099,NATAI_BARU_PL,PANGKALAN BANTENG,111.89701,-2.54098,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,PROTELINDO,PROTELINDO,Y,GF,0,70,MACRO
21PBU0100,PANGKALAN_BANTENG_PBU_MT,PANGKALAN BANTENG,111.8987,-2.4788,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,DMT,DMT,Y,GF,,42,MACRO
21PBU0101,KEBUN_AGUNG_PBU_PL,PANGKALAN BANTENG,111.90369,-2.37043,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,PROTELINDO,PROTELINDO,Y,GF,0,70,MACRO
21PBU0102,CAMP_PTPBNA_TB,ARUT UTARA,111.90534,-2.25834,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,TBG,TBG,Y,GF,0,72,MACRO
21PBU0103,SUDIRMAN_PKLBTG_MT,PANGKALAN BANTENG,111.91059,-2.44598,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,DMT,DMT,Y,GF,,42,MACRO
21PBU0104,ARGA_MULYA_PL,PANGKALAN BANTENG,111.91827,-2.39703,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,PROTELINDO,PROTELINDO,Y,GF,0,70,MACRO
21PBU0105,NATAI_KERBAU_EP,PANGKALAN BANTENG,111.9187,-2.4668,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,EMA,EMA,Y,GF,0,70,MACRO
21PBU0106,KARANGMULYA_PBU_CM,PANGKALAN BANTENG,111.9209,-2.4587,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,CMI,CMI,Y,GF,0,42,MACRO
21PBU0107,KECAMATAN_PANGKUT_EP,ARUT UTARA,111.92593,-2.18899,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,EMA,EMA,Y,GF,0,100,MACRO
21PBU0108,ARGAMULYA_BANTENG_EP,PANGKALAN BANTENG,111.9539,-2.3617,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,EMA,EMA,Y,GF,0,100,MACRO
21PBU0109,DESA_AMIN_JAYA_EP,PANGKALAN BANTENG,111.9742,-2.4465,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,EMA,EMA,Y,GF,0,72,MACRO
21PBU0110,WANA_SAWIT_EP,PANGKALAN BANTENG,112.0289,-2.45469,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,EMA,EMA,Y,GF,0,100,MACRO
21PBU0111,MENDAWAI_ARUTSEL_MT,ARUT SELATAN,111.57891,-2.73137,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,DMT,DMT,Y,GF,,72,MACRO
21PBU0112,MULYA_JADI_TB,PANGKALAN BANTENG,111.86568,-2.56726,KOTAWARINGIN BARAT,WEST KALIMANTAN,PANGKALANBUN,KALIMANTAN TENGAH,KALIMANTAN,TBG,TBG,Y,GF,0,52,MACRO
